kanji,onyomi,onyomi_all,kunyomi_all,onyomi_in_use,kunyomi_in_use,observed_readings,meaning,components,radical,non_radical_part,radical_cd,radical_strokes,non_radical_strokes,total_strokes,pinyin,pinyin_tone,pinyin_initial,pinyin_final,pinyin_tone_num,nasal_coda,is_entering_tone,entering_coda,word_count,sample_words,mc_initial,mc_initial_cat,mc_voicing,mc_rhyme,mc_rhyme_cat,mc_grade,mc_openness,mc_tone,mc_is_entering,mc_entering_coda,mc_readings_json,mc_reading_count,mc_reading_source,mc_reading_types,mc_goon_primary,mc_kanon_primary,mc_divergent
苔,タイ,タイ|ダイ,こけ,,,のり,◆湿ったところや濡れたものの表面に貼り付くように生える植物、胞子によって繁殖する植物のうちシダ植物を除く植物の総称、同「菭」 ◆「薹」の簡体字として使われることがある,サ十２艹艹艹ム厶口台苔,艸,台,6n,3,5,8,tai,tai2,t,ai2,2,none,0,none,1,"[{""word"": ""海苔"", ""kana"": ""のり""}]",定,舌,全濁,咍,蟹,,,平,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""咍"", ""rhyme_category"": ""蟹"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""咍"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""咍"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
苛,カ,カ|ガ,いじ・める|いら,,いじ・める|いら,いじめ|いじめる|いらいら,◆いじ・める、厳しく要求して苦しめる、叱(しか)る◆[日]いら、煩わしくどうしてよいか分からないさま,サ十２艹艹艹一亅丁口可苛,艸,可,6n,3,5,8,ke,ke1,k,e1,1,none,1,-k,3,"[{""word"": ""虐める/苛める"", ""kana"": ""いじめる""}, {""word"": ""虐め/苛め"", ""kana"": ""いじめ""}, {""word"": ""苛々"", ""kana"": ""いらいら""}]",匣,喉,全濁,歌,果,一,開,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": ""開""}",1
若,ジャク,ジャク|ニャク|ジャ|ニャ,わか・い|も・し|も・しくは,,わか・い|も・し|も・しくは,もし|もしも|わかい|わかもの,◆わか・い、柔(やわ)らかくしなやかなさま、生まれて間もないさま◆柔らかい(しなやかな、若い)草木◆逆(さか)らわずに従(したが)う◆もし～、仮に、或いは、もし～なら、もし～であれば◆も・しくは、～か或いは～◆～のような、～の如(ごと)く◆汝(なんじ)、君、あなた、おまえ◆音写字、「般若(ハンニャ、梵語のPrajñāプラジャニァの音写、智慧チエ)」◆「杜若(トジャク)」◇ヤブミョウガ(藪茗荷)、ツユクサ科ヤブミョウガ属の草 ◇[日]カキツバタ(杜若、燕子花)、アヤメ科アヤメ属の草 ◆「若干(ジャッカン)」、幾(いく)つか、幾らか、「はっきりとはいえないが、それほど多くはない」の意◆「若木(ジャクボク)」、同「叒木」、扶桑(フソウ)、榑桑(フソウ)、東方の陽が出るところにあるという神木,サ十２艹艹艹ナ𠂇口右若,艸,右,6n,3,5,8,ruo,ruo4,r,uo4,4,none,1,-k,4,"[{""word"": ""若い"", ""kana"": ""わかい""}, {""word"": ""若し"", ""kana"": ""もし""}, {""word"": ""若しも"", ""kana"": ""もしも""}, {""word"": ""若者"", ""kana"": ""わかもの""}]",日,齒,次濁,麻,假,三,開,平,0,,"[{""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""日"", ""initial_category"": ""齒"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",3,gy,"[""呉/漢異"", ""呉/漢異"", ""呉/漢異""]","{""initial"": ""日"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}","{""initial"": ""日"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}",1
苦,コ,コ|ク,にが・い|にが・る|くる・しい|くる・しむ|くる・しみ|くる・しめる,ク,にが・い|にが・る|くる・しい|くる・しむ|くる・しみ|くる・しめる,くるしい|くるしむ|くろう|にがい|にがて|めちゃくちゃ,◆渋味やえぐ味などの不快に感じる味、五味(甘・酸・鹹・苦・辛)の一つ◆不快なことや思うようにならないことなどに困り果てる、押さえ付けられているような(重苦しい)痛み◆程度が甚(はなは)だしいさま◆乗り物酔(よ)いする、「苦車(クシャ、瘔車、車酔い)」、同「瘔」,サ十２艹艹艹十口古苦,艸,古,6n,3,5,8,ku,ku3,k,u3,3,none,0,none,6,"[{""word"": ""苦い"", ""kana"": ""にがい""}, {""word"": ""苦しい"", ""kana"": ""くるしい""}, {""word"": ""苦しむ"", ""kana"": ""くるしむ""}, {""word"": ""苦労"", ""kana"": ""くろう""}, {""word"": ""苦手"", ""kana"": ""にがて""}, {""word"": ""滅茶苦茶"", ""kana"": ""めちゃくちゃ""}]",溪,牙,次清,模,遇,,,上,0,,"[{""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""溪"", ""initial_category"": ""牙"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""模"", ""rhyme_category"": ""遇"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
英,エイ,エイ|ヨウ,はなぶさ,エイ,,えいご,◆秀(ひい)でる、傑出している、またそのような人、万人に一人の逸材(イツザイ)、同「偀」、「【春秋繁露:卷八:爵國第二十八】…萬人者曰英千人者曰俊百人者曰傑十人者曰豪…」◆華(はな)やかなさま、美しいさま◆はなぶさ、花、草木の最も美しい部分,サ十２艹艹艹大央英,艸,央,6n,3,5,8,ying,ying1,y,ing1,1,-ng,0,none,1,"[{""word"": ""英語"", ""kana"": ""えいご""}]",影,喉,全清,庚,梗,三,開,平,0,,"[{""initial"": ""影"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""庚"", ""rhyme_category"": ""梗"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""影"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}","{""initial"": ""影"", ""rhyme"": ""庚"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}",1
茄,カ,カ|ケ|キャ|ギャ,なす|なすび,,なす|なすび,なす,◆ハス(蓮、ハス科ハス属の水草)の茎(くき)、「【爾雅注疏:釋草】荷芙渠(…)其莖茄其葉蕸其本蔤(《注》莖下白蒻在泥中者)其華菡萏(…)其實蓮(《注》蓮謂房也)其根藕其中的(…)的中薏(《注》中心苦)」 ◆ナス(茄、茄子、ナスビ)、ナス科ナス属の植物、またその実、また同科同属の称 ,サ十２艹艹艹カ力口加茄,艸,加,6n,3,5,8,jia,jia1,j,ia1,1,none,0,none,1,"[{""word"": ""茄子"", ""kana"": ""なす""}]",羣,牙,全濁,歌,果,三,開,平,0,,"[{""initial"": ""羣"", ""initial_category"": ""牙"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""三"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""呉/漢異"", ""通用""]","{""initial"": ""羣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}","{""initial"": ""羣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""三"", ""openness"": ""開""}",1
茶,タ,タ|ジャ|サ|チャ,,サ|チャ,,おちゃ|きっさてん|こうちゃ|さどう|ちゃいろ|ちゃいろい|ちゃのま|ちゃわん|めちゃくちゃ|りょくちゃ|ウーロンちゃ,◆チャ(茶)、チャノキ(茶の木)、ツバキ科ツバキ属の木 ◆チャノキの若葉を摘(つ)み煎(せん)じて飲料用に加工したもの、遅い時期に摘み取った茶葉を使ったものは「茗」「荈」◆(チャノキに限らず)植物の葉を煎じて飲料とするもの◆渋味のある褐色◆「飲茶(インチャ、ヤムチャ)」、茶を飲みながら点心(テンシン、つまみ、おやつ、軽食)を食べること◆「山茶(サンチャ)」、ヤブツバキ(藪椿)、ツバキ科ツバキ属の木 ,サ十２艹艹艹人𠆢ホ木朩茶,艸,,6n,3,6,9,cha,cha2,ch,a2,2,none,1,-t,12,"[{""word"": ""烏竜茶"", ""kana"": ""ウーロンちゃ""}, {""word"": ""お茶"", ""kana"": ""おちゃ""}, {""word"": ""喫茶店"", ""kana"": ""きっさてん""}, {""word"": ""紅茶"", ""kana"": ""こうちゃ""}, {""word"": ""茶道"", ""kana"": ""さどう""}, {""word"": ""茶色"", ""kana"": ""ちゃいろ""}, {""word"": ""茶碗"", ""kana"": ""ちゃわん""}, {""word"": ""茶色い"", ""kana"": ""ちゃいろい""}, {""word"": ""茶の間"", ""kana"": ""ちゃのま""}, {""word"": ""滅茶苦茶"", ""kana"": ""めちゃくちゃ""}]",澄,舌,全濁,麻,假,二,開,平,0,,"[{""initial"": ""澄"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""澄"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""開""}","{""initial"": ""澄"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""開""}",1
草,ソウ,ソウ,くさ,ソウ,くさ,くさ|ほうれんそう|タバコ,◆(特に野生の)一年以内に枯死し茎が木質化しない植物(草本植物という)の総称◆粗い、大まかな◆(大まかな)下書き◆荒れた土地、人が足を踏み入れないところ、「草深いところ」の意◆主要な官職・地位に就いていないさま、「中央から遠く離れて草深いところに住んでいる」の意◆「草書(ソウショ)」、漢代に成った書体の名◆どんぐり状の堅い実,サ十２艹艹艹日䒤十早草,艸,早,6n,3,6,9,cao,cao3,c,ao3,3,none,0,none,3,"[{""word"": ""煙草"", ""kana"": ""タバコ""}, {""word"": ""草"", ""kana"": ""くさ""}, {""word"": ""法蓮草/報連相"", ""kana"": ""ほうれんそう""}]",清,齒,次清,豪,效,,,上,0,,"[{""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
荒,コウ,コウ,あら・い|あ・らす|あ・れる|すさ・む|すさ・ぶ,,あら・い|あ・らす|あ・れる,あらい,◆雑草が伸び放題なさま、人の手が入っておらず耕作や居住に向かないさま、またそのような地◆廃(すた)れる、長い間人の手が加えられた様子がないさま◆(人の手が及ばす)作物のできが悪い、作物が稔(みの)らない、同「𥡃」◆凶作、不作◆手が行き届いていない(考えが及んでいない、吟味されていない)さま、中身がないさま、虚(うつ)ろなさま◆何もなくただ広大なさま、遥(はる)か遠く人の手が及ばないさま,サ十２艹艹艹亠Ｌ𠃊亡芒ノ丿Ｉ｜丨Ｌ乚川巟荒,艸,巟,6n,3,6,9,huang,huang1,h,uang1,1,-ng,0,none,1,"[{""word"": ""荒い"", ""kana"": ""あらい""}]",曉,喉,全清,唐,宕,,合,平,0,,"[{""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
荘,ソウ,ソウ|ショウ,,ソウ,,べっそう,◆(草が)大きく立派なさま、(姿形が)きれいに整っているさま◆厳格なさま、ゆるがせにしないさま◆君主や貴族などの別荘◆四方八方に通じる道◆田舎、田舎の家、田舎の集落、同「庄」「庒」,サ十２艹艹艹ン冫Ｉ｜丨丬土士壮荘,艸,壮,6n,3,6,9,zhuang,zhuang1,zh,uang1,1,-ng,0,none,1,"[{""word"": ""別荘"", ""kana"": ""べっそう""}]",莊,齒,全清,陽,宕,,開,平,0,,"[{""initial"": ""莊"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""陽"", ""rhyme_category"": ""宕"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
荷,カ,カ|ガ,に|にな・う,カ,に,しゅっか|にもつ|アルコール|コップ|ゴム|ペンキ,◆ハス(蓮)、ハス科ハス属の水草、ハスの花・実・茎・根茎など全体を指す、別名「芙蕖(フキョ)」、「【爾雅注疏:釋草】荷芙渠(…)其莖茄其葉蕸其本蔤(《注》莖下白蒻在泥中者)其華菡萏(…)其實蓮(《注》蓮謂房也)其根藕其中的(…)的中薏(《注》中心苦)」 ◆「薄荷(ハッカ)」、シソ科ハッカ属の草 ◆背や肩に物を載(の)せる、担(かつ)ぐ◆(義務や責任などを)背負う,サ十２艹艹艹イ亻一亅丁口可何荷,艸,何,6n,3,7,10,he,he2,h,e2,2,none,1,-k,6,"[{""word"": ""kop（荷）"", ""kana"": ""コップ""}, {""word"": ""荷物"", ""kana"": ""にもつ""}, {""word"": ""alcohol（荷）"", ""kana"": ""アルコール""}, {""word"": ""gom（荷）"", ""kana"": ""ゴム""}, {""word"": ""出荷"", ""kana"": ""しゅっか""}, {""word"": ""(荷) pek"", ""kana"": ""ペンキ""}]",匣,喉,全濁,歌,果,一,開,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""開"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",2,gy,"[""呉/漢異"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": ""開""}","{""initial"": ""匣"", ""rhyme"": ""歌"", ""tone"": ""平"", ""grade"": ""一"", ""openness"": ""開""}",1
菊,キク,キク,,キク,,きく,◆キク(菊)、キク科キク属の草の総称、同「𦵳」「䕮」「𧃓」「𦶗」「蘜」 ,サ十２艹艹艹ノ丿𠃌勹米匊菊,艸,匊,6n,3,8,11,ju,ju2,j,u2,2,none,1,-k,1,"[{""word"": ""菊"", ""kana"": ""きく""}]",見,牙,全清,東,通,三,,入,1,ク,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": null, ""grade"": ""三"", ""rhyme"": ""東"", ""rhyme_category"": ""通"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
菓,カ,カ,,カ,,おかし|わがし,◆食用となる草木の実や果実、同「果」◆[日]食事以外に食(しょく)する食べ物、「菓子(かし)」,サ十２艹艹艹田甲木果菓,艸,果,6n,3,8,11,guo,guo3,g,uo3,3,none,0,none,2,"[{""word"": ""お菓子"", ""kana"": ""おかし""}, {""word"": ""和菓子"", ""kana"": ""わがし""}]",見,牙,全清,歌,果,一,合,上,0,,"[{""initial"": ""見"", ""initial_category"": ""牙"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": ""一"", ""rhyme"": ""歌"", ""rhyme_category"": ""果"", ""tone"": ""上"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
菜,サイ,サイ,な,サイ,,はくさい|やさい,◆食用にする草の総称◆主食に添えて出されるおかず、料理,サ十２艹艹艹ノ丿ツ⺍爪爫爫木采菜,艸,采,6n,3,8,11,cai,cai4,c,ai4,4,none,0,none,2,"[{""word"": ""野菜"", ""kana"": ""やさい""}, {""word"": ""白菜"", ""kana"": ""はくさい""}]",清,齒,次清,咍,蟹,,,去,0,,"[{""initial"": ""清"", ""initial_category"": ""齒"", ""voicing"": ""次清"", ""openness"": null, ""grade"": null, ""rhyme"": ""咍"", ""rhyme_category"": ""蟹"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
華,カ,カ|ゲ|ケ,はな,カ,,かどう|ごうか|ちゅうかがい|ちゅうかりょうり,◆花(はな)、同「花」◆花が咲き開くさま◆花のように美しいさま、美しい光を放つさま、同「花」◆栄えるさま、「栄華(エイガ)」◆漢民族の国、中国、「華夏(カカ)」「中華(チュウカ)」◆「華山(カザン)」、五岳の一つで「西嶽」ともいう、陝西省華陰カイン市の南方、同「崋山」 ,サ十２艹艹艹三十２３華,艸,07崋-山,6n,3,7,10,hua,hua2,h,ua2,2,none,1,-t,4,"[{""word"": ""花道/華道"", ""kana"": ""かどう""}, {""word"": ""中華街"", ""kana"": ""ちゅうかがい""}, {""word"": ""中華料理"", ""kana"": ""ちゅうかりょうり""}, {""word"": ""豪華"", ""kana"": ""ごうか""}]",匣,喉,全濁,麻,假,二,合,平,0,,"[{""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}, {""initial"": ""曉"", ""initial_category"": ""喉"", ""voicing"": ""全清"", ""openness"": ""合"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""匣"", ""initial_category"": ""喉"", ""voicing"": ""全濁"", ""openness"": ""合"", ""grade"": ""二"", ""rhyme"": ""麻"", ""rhyme_category"": ""假"", ""tone"": ""去"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",3,gy,"[""呉/漢異"", ""通用"", ""呉/漢異""]","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""合""}","{""initial"": ""匣"", ""rhyme"": ""麻"", ""tone"": ""平"", ""grade"": ""二"", ""openness"": ""合""}",1
萄,トウ,トウ|ドウ,,ドウ,,ぶどう,◆「葡萄(ブドウ)」、ブドウ科ブドウ属の果樹またその実◆[日]「葡萄牙(ポルトガル)」、国名,サ十２艹艹艹ノ丿𠃌勹一𠂉二十干山缶匋萄,艸,匋,6n,3,8,11,tao,tao2,t,ao2,2,none,0,none,1,"[{""word"": ""葡萄"", ""kana"": ""ぶどう""}]",定,舌,全濁,豪,效,,,平,0,,"[{""initial"": ""定"", ""initial_category"": ""舌"", ""voicing"": ""全濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""豪"", ""rhyme_category"": ""效"", ""tone"": ""平"", ""is_entering"": false, ""entering_coda_type"": null, ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""divergent""}]",1,gy,"[""呉/漢異""]","{""initial"": ""定"", ""rhyme"": ""豪"", ""tone"": ""平"", ""grade"": null, ""openness"": null}","{""initial"": ""定"", ""rhyme"": ""豪"", ""tone"": ""平"", ""grade"": null, ""openness"": null}",1
落,ラク,ラク,お・ちる|お・とす,,お・ちる|お・とす,おしゃれ|おちつく|おちる|おとす,◆上にあったものが下に移動する、高い所から下に位置を変える、「落下(ラッカ)」「墜落(ツイラク)」◆枯れ衰える、(枯れた葉が)地に墜ちる、「没落(ボツラク)」「零落(レイラク、おちぶ・れる)」◆腰を据(す)える、同じ土地に腰を据えて住む◆多くの人家が集まっているところ、多くのものが集まっているところ、「集落(シュウラク)」「群落(グンラク)」,サ十２艹艹艹シ氵クフ夂口各洛落,艸,洛,6n,3,9,12,luo,luo4,l,uo4,4,none,1,-k,4,"[{""word"": ""落ちる"", ""kana"": ""おちる""}, {""word"": ""落とす"", ""kana"": ""おとす""}, {""word"": ""御洒落"", ""kana"": ""おしゃれ""}, {""word"": ""落ち着く"", ""kana"": ""おちつく""}]",來,舌,次濁,唐,宕,,開,入,1,ク,"[{""initial"": ""來"", ""initial_category"": ""舌"", ""voicing"": ""次濁"", ""openness"": ""開"", ""grade"": null, ""rhyme"": ""唐"", ""rhyme_category"": ""宕"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""ク"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",1,gy,"[""通用""]",,,0
葉,ヨウ,ヨウ,は,,は,えはがき|ことば|ことばづかい|このは|は|はがき|もみじ,◆植物の茎や枝から伸び出る薄く平らなもの、主に光を受け成長に必要な養分を合成する(光合成、コウゴウセイ)役割を担う◆(葉のように)薄いもの◆紙などのような薄いものを数える語、「一葉(イチヨウ、一枚、頁数では表裏で二頁分に当たる、小舟一艘)」、同「叶」◆時代、頃、「20世紀中葉(20世紀の中頃)」◆簡「叶」,サ十２艹艹艹十２廿Ｌ世木枼葉,艸,枼,6n,3,9,12,ye,ye4,y,e4,4,none,1,-k,7,"[{""word"": ""絵葉書"", ""kana"": ""えはがき""}, {""word"": ""言葉"", ""kana"": ""ことば""}, {""word"": ""葉書"", ""kana"": ""はがき""}, {""word"": ""言葉遣い"", ""kana"": ""ことばづかい""}, {""word"": ""木の葉"", ""kana"": ""このは""}, {""word"": ""葉"", ""kana"": ""は""}, {""word"": ""紅葉"", ""kana"": ""もみじ""}]",以,喉,次濁,鹽,咸,,,入,1,フ,"[{""initial"": ""以"", ""initial_category"": ""喉"", ""voicing"": ""次濁"", ""openness"": null, ""grade"": null, ""rhyme"": ""鹽"", ""rhyme_category"": ""咸"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""フ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}, {""initial"": ""書"", ""initial_category"": ""齒"", ""voicing"": ""全清"", ""openness"": null, ""grade"": null, ""rhyme"": ""鹽"", ""rhyme_category"": ""咸"", ""tone"": ""入"", ""is_entering"": true, ""entering_coda_type"": ""フ"", ""source"": ""廣韻"", ""fanqie"": """", ""inferred_reading_type"": ""general""}]",2,gy,"[""通用"", ""通用""]",,,0
